image,ua,us,g,run
g079\a001_s001_g079_0077.T.CW.mat,0.05,10,0.95,77
g079\a001_s001_g079_0078.T.CW.mat,0.05,10,0.95,78
g079\a001_s001_g079_0079.T.CW.mat,0.05,10,0.95,79
g079\a001_s001_g079_0080.T.CW.mat,0.05,10,0.95,80
g079\a001_s001_g079_0081.T.CW.mat,0.05,10,0.95,81
g079\a001_s001_g079_0082.T.CW.mat,0.05,10,0.95,82
g079\a001_s001_g079_0083.T.CW.mat,0.05,10,0.95,83
g079\a001_s001_g079_0084.T.CW.mat,0.05,10,0.95,84
g079\a001_s001_g079_0085.T.CW.mat,0.05,10,0.95,85
g079\a001_s001_g079_0086.T.CW.mat,0.05,10,0.95,86
g079\a001_s001_g079_0087.T.CW.mat,0.05,10,0.95,87
g079\a001_s001_g079_0088.T.CW.mat,0.05,10,0.95,88
g079\a001_s001_g079_0089.T.CW.mat,0.05,10,0.95,89
g079\a001_s001_g079_0090.T.CW.mat,0.05,10,0.95,90
g079\a001_s001_g079_0091.T.CW.mat,0.05,10,0.95,91
g079\a001_s001_g079_0092.T.CW.mat,0.05,10,0.95,92
g079\a001_s001_g079_0093.T.CW.mat,0.05,10,0.95,93
g079\a001_s001_g079_0094.T.CW.mat,0.05,10,0.95,94
g079\a001_s001_g079_0095.T.CW.mat,0.05,10,0.95,95
g079\a001_s001_g079_0096.T.CW.mat,0.05,10,0.95,96
g079\a001_s001_g079_0097.T.CW.mat,0.05,10,0.95,97
g079\a001_s001_g079_0098.T.CW.mat,0.05,10,0.95,98
g079\a001_s001_g079_0099.T.CW.mat,0.05,10,0.95,99
g079\a001_s001_g079_0100.T.CW.mat,0.05,10,0.95,100
g080\a001_s001_g080_0071.T.CW.mat,0.05,10,0.975,71
g080\a001_s001_g080_0072.T.CW.mat,0.05,10,0.975,72
g080\a001_s001_g080_0073.T.CW.mat,0.05,10,0.975,73
g080\a001_s001_g080_0074.T.CW.mat,0.05,10,0.975,74
g080\a001_s001_g080_0075.T.CW.mat,0.05,10,0.975,75
g080\a001_s001_g080_0076.T.CW.mat,0.05,10,0.975,76
g080\a001_s001_g080_0077.T.CW.mat,0.05,10,0.975,77
g080\a001_s001_g080_0078.T.CW.mat,0.05,10,0.975,78
g080\a001_s001_g080_0079.T.CW.mat,0.05,10,0.975,79
g080\a001_s001_g080_0080.T.CW.mat,0.05,10,0.975,80
g080\a001_s001_g080_0081.T.CW.mat,0.05,10,0.975,81
g080\a001_s001_g080_0082.T.CW.mat,0.05,10,0.975,82
g080\a001_s001_g080_0083.T.CW.mat,0.05,10,0.975,83
g080\a001_s001_g080_0084.T.CW.mat,0.05,10,0.975,84
g080\a001_s001_g080_0085.T.CW.mat,0.05,10,0.975,85
g080\a001_s001_g080_0086.T.CW.mat,0.05,10,0.975,86
g080\a001_s001_g080_0087.T.CW.mat,0.05,10,0.975,87
g080\a001_s001_g080_0088.T.CW.mat,0.05,10,0.975,88
g080\a001_s001_g080_0089.T.CW.mat,0.05,10,0.975,89
g080\a001_s001_g080_0090.T.CW.mat,0.05,10,0.975,90
g080\a001_s001_g080_0091.T.CW.mat,0.05,10,0.975,91
g080\a001_s001_g080_0092.T.CW.mat,0.05,10,0.975,92
g080\a001_s001_g080_0093.T.CW.mat,0.05,10,0.975,93
g080\a001_s001_g080_0094.T.CW.mat,0.05,10,0.975,94
g080\a001_s001_g080_0095.T.CW.mat,0.05,10,0.975,95
g080\a001_s001_g080_0096.T.CW.mat,0.05,10,0.975,96
g080\a001_s001_g080_0097.T.CW.mat,0.05,10,0.975,97
g080\a001_s001_g080_0098.T.CW.mat,0.05,10,0.975,98
g080\a001_s001_g080_0099.T.CW.mat,0.05,10,0.975,99
g080\a001_s001_g080_0100.T.CW.mat,0.05,10,0.975,100
g081\a001_s001_g081_0071.T.CW.mat,0.05,10,1,71
g081\a001_s001_g081_0072.T.CW.mat,0.05,10,1,72
g081\a001_s001_g081_0073.T.CW.mat,0.05,10,1,73
g081\a001_s001_g081_0074.T.CW.mat,0.05,10,1,74
g081\a001_s001_g081_0075.T.CW.mat,0.05,10,1,75
g081\a001_s001_g081_0076.T.CW.mat,0.05,10,1,76
g081\a001_s001_g081_0077.T.CW.mat,0.05,10,1,77
g081\a001_s001_g081_0078.T.CW.mat,0.05,10,1,78
g081\a001_s001_g081_0079.T.CW.mat,0.05,10,1,79
g081\a001_s001_g081_0080.T.CW.mat,0.05,10,1,80
g081\a001_s001_g081_0081.T.CW.mat,0.05,10,1,81
g081\a001_s001_g081_0082.T.CW.mat,0.05,10,1,82
g081\a001_s001_g081_0083.T.CW.mat,0.05,10,1,83
g081\a001_s001_g081_0084.T.CW.mat,0.05,10,1,84
g081\a001_s001_g081_0085.T.CW.mat,0.05,10,1,85
g081\a001_s001_g081_0086.T.CW.mat,0.05,10,1,86
g081\a001_s001_g081_0087.T.CW.mat,0.05,10,1,87
g081\a001_s001_g081_0088.T.CW.mat,0.05,10,1,88
g081\a001_s001_g081_0089.T.CW.mat,0.05,10,1,89
g081\a001_s001_g081_0090.T.CW.mat,0.05,10,1,90
g081\a001_s001_g081_0091.T.CW.mat,0.05,10,1,91
g081\a001_s001_g081_0092.T.CW.mat,0.05,10,1,92
g081\a001_s001_g081_0093.T.CW.mat,0.05,10,1,93
g081\a001_s001_g081_0094.T.CW.mat,0.05,10,1,94
g081\a001_s001_g081_0095.T.CW.mat,0.05,10,1,95
g081\a001_s001_g081_0096.T.CW.mat,0.05,10,1,96
g081\a001_s001_g081_0097.T.CW.mat,0.05,10,1,97
g081\a001_s001_g081_0098.T.CW.mat,0.05,10,1,98
g081\a001_s001_g081_0099.T.CW.mat,0.05,10,1,99
g081\a001_s001_g081_0100.T.CW.mat,0.05,10,1,100
