image,ua,us,g,run
g048\a001_s001_g048_0033.T.CW.mat,0.05,10,0.175,33
g048\a001_s001_g048_0034.T.CW.mat,0.05,10,0.175,34
g048\a001_s001_g048_0035.T.CW.mat,0.05,10,0.175,35
g048\a001_s001_g048_0036.T.CW.mat,0.05,10,0.175,36
g048\a001_s001_g048_0037.T.CW.mat,0.05,10,0.175,37
g048\a001_s001_g048_0038.T.CW.mat,0.05,10,0.175,38
g048\a001_s001_g048_0039.T.CW.mat,0.05,10,0.175,39
g048\a001_s001_g048_0040.T.CW.mat,0.05,10,0.175,40
g048\a001_s001_g048_0041.T.CW.mat,0.05,10,0.175,41
g048\a001_s001_g048_0042.T.CW.mat,0.05,10,0.175,42
g048\a001_s001_g048_0043.T.CW.mat,0.05,10,0.175,43
g048\a001_s001_g048_0044.T.CW.mat,0.05,10,0.175,44
g048\a001_s001_g048_0045.T.CW.mat,0.05,10,0.175,45
g048\a001_s001_g048_0046.T.CW.mat,0.05,10,0.175,46
g048\a001_s001_g048_0047.T.CW.mat,0.05,10,0.175,47
g048\a001_s001_g048_0048.T.CW.mat,0.05,10,0.175,48
g048\a001_s001_g048_0049.T.CW.mat,0.05,10,0.175,49
g048\a001_s001_g048_0050.T.CW.mat,0.05,10,0.175,50
g048\a001_s001_g048_0051.T.CW.mat,0.05,10,0.175,51
g048\a001_s001_g048_0052.T.CW.mat,0.05,10,0.175,52
g048\a001_s001_g048_0053.T.CW.mat,0.05,10,0.175,53
g048\a001_s001_g048_0054.T.CW.mat,0.05,10,0.175,54
g048\a001_s001_g048_0055.T.CW.mat,0.05,10,0.175,55
g048\a001_s001_g048_0056.T.CW.mat,0.05,10,0.175,56
g048\a001_s001_g048_0057.T.CW.mat,0.05,10,0.175,57
g048\a001_s001_g048_0058.T.CW.mat,0.05,10,0.175,58
g048\a001_s001_g048_0059.T.CW.mat,0.05,10,0.175,59
g048\a001_s001_g048_0060.T.CW.mat,0.05,10,0.175,60
g048\a001_s001_g048_0061.T.CW.mat,0.05,10,0.175,61
g048\a001_s001_g048_0062.T.CW.mat,0.05,10,0.175,62
g048\a001_s001_g048_0063.T.CW.mat,0.05,10,0.175,63
g048\a001_s001_g048_0064.T.CW.mat,0.05,10,0.175,64
g048\a001_s001_g048_0065.T.CW.mat,0.05,10,0.175,65
g048\a001_s001_g048_0066.T.CW.mat,0.05,10,0.175,66
g048\a001_s001_g048_0067.T.CW.mat,0.05,10,0.175,67
g048\a001_s001_g048_0068.T.CW.mat,0.05,10,0.175,68
g048\a001_s001_g048_0069.T.CW.mat,0.05,10,0.175,69
g048\a001_s001_g048_0070.T.CW.mat,0.05,10,0.175,70
g048\a001_s001_g048_0071.T.CW.mat,0.05,10,0.175,71
g048\a001_s001_g048_0072.T.CW.mat,0.05,10,0.175,72
g048\a001_s001_g048_0073.T.CW.mat,0.05,10,0.175,73
g048\a001_s001_g048_0074.T.CW.mat,0.05,10,0.175,74
g048\a001_s001_g048_0075.T.CW.mat,0.05,10,0.175,75
g048\a001_s001_g048_0076.T.CW.mat,0.05,10,0.175,76
g048\a001_s001_g048_0077.T.CW.mat,0.05,10,0.175,77
g048\a001_s001_g048_0078.T.CW.mat,0.05,10,0.175,78
g048\a001_s001_g048_0079.T.CW.mat,0.05,10,0.175,79
g048\a001_s001_g048_0080.T.CW.mat,0.05,10,0.175,80
g048\a001_s001_g048_0081.T.CW.mat,0.05,10,0.175,81
g048\a001_s001_g048_0082.T.CW.mat,0.05,10,0.175,82
g048\a001_s001_g048_0083.T.CW.mat,0.05,10,0.175,83
g048\a001_s001_g048_0084.T.CW.mat,0.05,10,0.175,84
g048\a001_s001_g048_0085.T.CW.mat,0.05,10,0.175,85
g048\a001_s001_g048_0086.T.CW.mat,0.05,10,0.175,86
g048\a001_s001_g048_0087.T.CW.mat,0.05,10,0.175,87
g048\a001_s001_g048_0088.T.CW.mat,0.05,10,0.175,88
g048\a001_s001_g048_0089.T.CW.mat,0.05,10,0.175,89
g048\a001_s001_g048_0090.T.CW.mat,0.05,10,0.175,90
g048\a001_s001_g048_0091.T.CW.mat,0.05,10,0.175,91
g048\a001_s001_g048_0092.T.CW.mat,0.05,10,0.175,92
g048\a001_s001_g048_0093.T.CW.mat,0.05,10,0.175,93
g048\a001_s001_g048_0094.T.CW.mat,0.05,10,0.175,94
g048\a001_s001_g048_0095.T.CW.mat,0.05,10,0.175,95
g048\a001_s001_g048_0096.T.CW.mat,0.05,10,0.175,96
g048\a001_s001_g048_0097.T.CW.mat,0.05,10,0.175,97
g048\a001_s001_g048_0098.T.CW.mat,0.05,10,0.175,98
g048\a001_s001_g048_0099.T.CW.mat,0.05,10,0.175,99
g048\a001_s001_g048_0100.T.CW.mat,0.05,10,0.175,100
g049\a001_s001_g049_0001.T.CW.mat,0.05,10,0.2,1
g049\a001_s001_g049_0002.T.CW.mat,0.05,10,0.2,2
g049\a001_s001_g049_0003.T.CW.mat,0.05,10,0.2,3
g049\a001_s001_g049_0004.T.CW.mat,0.05,10,0.2,4
g049\a001_s001_g049_0005.T.CW.mat,0.05,10,0.2,5
g049\a001_s001_g049_0006.T.CW.mat,0.05,10,0.2,6
g049\a001_s001_g049_0007.T.CW.mat,0.05,10,0.2,7
g049\a001_s001_g049_0008.T.CW.mat,0.05,10,0.2,8
g049\a001_s001_g049_0009.T.CW.mat,0.05,10,0.2,9
g049\a001_s001_g049_0010.T.CW.mat,0.05,10,0.2,10
g049\a001_s001_g049_0011.T.CW.mat,0.05,10,0.2,11
g049\a001_s001_g049_0012.T.CW.mat,0.05,10,0.2,12
g049\a001_s001_g049_0013.T.CW.mat,0.05,10,0.2,13
g049\a001_s001_g049_0014.T.CW.mat,0.05,10,0.2,14
g049\a001_s001_g049_0015.T.CW.mat,0.05,10,0.2,15
g049\a001_s001_g049_0016.T.CW.mat,0.05,10,0.2,16
g049\a001_s001_g049_0017.T.CW.mat,0.05,10,0.2,17
g049\a001_s001_g049_0018.T.CW.mat,0.05,10,0.2,18
g049\a001_s001_g049_0019.T.CW.mat,0.05,10,0.2,19
g049\a001_s001_g049_0020.T.CW.mat,0.05,10,0.2,20
g049\a001_s001_g049_0021.T.CW.mat,0.05,10,0.2,21
g049\a001_s001_g049_0022.T.CW.mat,0.05,10,0.2,22
g049\a001_s001_g049_0023.T.CW.mat,0.05,10,0.2,23
g049\a001_s001_g049_0024.T.CW.mat,0.05,10,0.2,24
g049\a001_s001_g049_0025.T.CW.mat,0.05,10,0.2,25
g049\a001_s001_g049_0026.T.CW.mat,0.05,10,0.2,26
g049\a001_s001_g049_0027.T.CW.mat,0.05,10,0.2,27
g049\a001_s001_g049_0028.T.CW.mat,0.05,10,0.2,28
g049\a001_s001_g049_0029.T.CW.mat,0.05,10,0.2,29
g049\a001_s001_g049_0030.T.CW.mat,0.05,10,0.2,30
g049\a001_s001_g049_0031.T.CW.mat,0.05,10,0.2,31
g049\a001_s001_g049_0032.T.CW.mat,0.05,10,0.2,32
g049\a001_s001_g049_0033.T.CW.mat,0.05,10,0.2,33
g049\a001_s001_g049_0034.T.CW.mat,0.05,10,0.2,34
g049\a001_s001_g049_0035.T.CW.mat,0.05,10,0.2,35
g049\a001_s001_g049_0036.T.CW.mat,0.05,10,0.2,36
g049\a001_s001_g049_0037.T.CW.mat,0.05,10,0.2,37
g049\a001_s001_g049_0038.T.CW.mat,0.05,10,0.2,38
g049\a001_s001_g049_0039.T.CW.mat,0.05,10,0.2,39
g049\a001_s001_g049_0040.T.CW.mat,0.05,10,0.2,40
g049\a001_s001_g049_0041.T.CW.mat,0.05,10,0.2,41
g049\a001_s001_g049_0042.T.CW.mat,0.05,10,0.2,42
g049\a001_s001_g049_0043.T.CW.mat,0.05,10,0.2,43
g049\a001_s001_g049_0044.T.CW.mat,0.05,10,0.2,44
g049\a001_s001_g049_0045.T.CW.mat,0.05,10,0.2,45
g049\a001_s001_g049_0046.T.CW.mat,0.05,10,0.2,46
g049\a001_s001_g049_0047.T.CW.mat,0.05,10,0.2,47
g049\a001_s001_g049_0048.T.CW.mat,0.05,10,0.2,48
g049\a001_s001_g049_0049.T.CW.mat,0.05,10,0.2,49
g049\a001_s001_g049_0050.T.CW.mat,0.05,10,0.2,50
g049\a001_s001_g049_0051.T.CW.mat,0.05,10,0.2,51
g049\a001_s001_g049_0052.T.CW.mat,0.05,10,0.2,52
g049\a001_s001_g049_0053.T.CW.mat,0.05,10,0.2,53
g049\a001_s001_g049_0054.T.CW.mat,0.05,10,0.2,54
g049\a001_s001_g049_0055.T.CW.mat,0.05,10,0.2,55
g049\a001_s001_g049_0056.T.CW.mat,0.05,10,0.2,56
g049\a001_s001_g049_0057.T.CW.mat,0.05,10,0.2,57
g049\a001_s001_g049_0058.T.CW.mat,0.05,10,0.2,58
g049\a001_s001_g049_0059.T.CW.mat,0.05,10,0.2,59
g049\a001_s001_g049_0060.T.CW.mat,0.05,10,0.2,60
g049\a001_s001_g049_0061.T.CW.mat,0.05,10,0.2,61
g049\a001_s001_g049_0062.T.CW.mat,0.05,10,0.2,62
g049\a001_s001_g049_0063.T.CW.mat,0.05,10,0.2,63
g049\a001_s001_g049_0064.T.CW.mat,0.05,10,0.2,64
g049\a001_s001_g049_0065.T.CW.mat,0.05,10,0.2,65
g049\a001_s001_g049_0066.T.CW.mat,0.05,10,0.2,66
g049\a001_s001_g049_0067.T.CW.mat,0.05,10,0.2,67
g049\a001_s001_g049_0068.T.CW.mat,0.05,10,0.2,68
g049\a001_s001_g049_0069.T.CW.mat,0.05,10,0.2,69
g049\a001_s001_g049_0070.T.CW.mat,0.05,10,0.2,70
g049\a001_s001_g049_0071.T.CW.mat,0.05,10,0.2,71
g049\a001_s001_g049_0072.T.CW.mat,0.05,10,0.2,72
g049\a001_s001_g049_0073.T.CW.mat,0.05,10,0.2,73
g049\a001_s001_g049_0074.T.CW.mat,0.05,10,0.2,74
g049\a001_s001_g049_0075.T.CW.mat,0.05,10,0.2,75
g049\a001_s001_g049_0076.T.CW.mat,0.05,10,0.2,76
g049\a001_s001_g049_0077.T.CW.mat,0.05,10,0.2,77
g049\a001_s001_g049_0078.T.CW.mat,0.05,10,0.2,78
g049\a001_s001_g049_0079.T.CW.mat,0.05,10,0.2,79
g049\a001_s001_g049_0080.T.CW.mat,0.05,10,0.2,80
g049\a001_s001_g049_0081.T.CW.mat,0.05,10,0.2,81
g049\a001_s001_g049_0082.T.CW.mat,0.05,10,0.2,82
g049\a001_s001_g049_0083.T.CW.mat,0.05,10,0.2,83
g049\a001_s001_g049_0084.T.CW.mat,0.05,10,0.2,84
g049\a001_s001_g049_0085.T.CW.mat,0.05,10,0.2,85
g049\a001_s001_g049_0086.T.CW.mat,0.05,10,0.2,86
g049\a001_s001_g049_0087.T.CW.mat,0.05,10,0.2,87
g049\a001_s001_g049_0088.T.CW.mat,0.05,10,0.2,88
g049\a001_s001_g049_0089.T.CW.mat,0.05,10,0.2,89
g049\a001_s001_g049_0090.T.CW.mat,0.05,10,0.2,90
g049\a001_s001_g049_0091.T.CW.mat,0.05,10,0.2,91
g049\a001_s001_g049_0092.T.CW.mat,0.05,10,0.2,92
g049\a001_s001_g049_0093.T.CW.mat,0.05,10,0.2,93
g049\a001_s001_g049_0094.T.CW.mat,0.05,10,0.2,94
g049\a001_s001_g049_0095.T.CW.mat,0.05,10,0.2,95
g049\a001_s001_g049_0096.T.CW.mat,0.05,10,0.2,96
g049\a001_s001_g049_0097.T.CW.mat,0.05,10,0.2,97
g049\a001_s001_g049_0098.T.CW.mat,0.05,10,0.2,98
g049\a001_s001_g049_0099.T.CW.mat,0.05,10,0.2,99
g049\a001_s001_g049_0100.T.CW.mat,0.05,10,0.2,100
g050\a001_s001_g050_0001.T.CW.mat,0.05,10,0.225,1
g050\a001_s001_g050_0002.T.CW.mat,0.05,10,0.225,2
g050\a001_s001_g050_0003.T.CW.mat,0.05,10,0.225,3
g050\a001_s001_g050_0004.T.CW.mat,0.05,10,0.225,4
g050\a001_s001_g050_0005.T.CW.mat,0.05,10,0.225,5
g050\a001_s001_g050_0006.T.CW.mat,0.05,10,0.225,6
g050\a001_s001_g050_0007.T.CW.mat,0.05,10,0.225,7
g050\a001_s001_g050_0008.T.CW.mat,0.05,10,0.225,8
g050\a001_s001_g050_0009.T.CW.mat,0.05,10,0.225,9
g050\a001_s001_g050_0010.T.CW.mat,0.05,10,0.225,10
g050\a001_s001_g050_0011.T.CW.mat,0.05,10,0.225,11
g050\a001_s001_g050_0012.T.CW.mat,0.05,10,0.225,12
g050\a001_s001_g050_0013.T.CW.mat,0.05,10,0.225,13
g050\a001_s001_g050_0014.T.CW.mat,0.05,10,0.225,14
g050\a001_s001_g050_0015.T.CW.mat,0.05,10,0.225,15
g050\a001_s001_g050_0016.T.CW.mat,0.05,10,0.225,16
g050\a001_s001_g050_0017.T.CW.mat,0.05,10,0.225,17
g050\a001_s001_g050_0018.T.CW.mat,0.05,10,0.225,18
g050\a001_s001_g050_0019.T.CW.mat,0.05,10,0.225,19
g050\a001_s001_g050_0020.T.CW.mat,0.05,10,0.225,20
g050\a001_s001_g050_0021.T.CW.mat,0.05,10,0.225,21
g050\a001_s001_g050_0022.T.CW.mat,0.05,10,0.225,22
g050\a001_s001_g050_0023.T.CW.mat,0.05,10,0.225,23
g050\a001_s001_g050_0024.T.CW.mat,0.05,10,0.225,24
g050\a001_s001_g050_0025.T.CW.mat,0.05,10,0.225,25
g050\a001_s001_g050_0026.T.CW.mat,0.05,10,0.225,26
g050\a001_s001_g050_0027.T.CW.mat,0.05,10,0.225,27
g050\a001_s001_g050_0028.T.CW.mat,0.05,10,0.225,28
g050\a001_s001_g050_0029.T.CW.mat,0.05,10,0.225,29
g050\a001_s001_g050_0030.T.CW.mat,0.05,10,0.225,30
g050\a001_s001_g050_0031.T.CW.mat,0.05,10,0.225,31
g050\a001_s001_g050_0032.T.CW.mat,0.05,10,0.225,32
g050\a001_s001_g050_0033.T.CW.mat,0.05,10,0.225,33
g050\a001_s001_g050_0034.T.CW.mat,0.05,10,0.225,34
g050\a001_s001_g050_0035.T.CW.mat,0.05,10,0.225,35
g050\a001_s001_g050_0036.T.CW.mat,0.05,10,0.225,36
g050\a001_s001_g050_0037.T.CW.mat,0.05,10,0.225,37
g050\a001_s001_g050_0038.T.CW.mat,0.05,10,0.225,38
g050\a001_s001_g050_0039.T.CW.mat,0.05,10,0.225,39
g050\a001_s001_g050_0040.T.CW.mat,0.05,10,0.225,40
g050\a001_s001_g050_0041.T.CW.mat,0.05,10,0.225,41
g050\a001_s001_g050_0042.T.CW.mat,0.05,10,0.225,42
g050\a001_s001_g050_0043.T.CW.mat,0.05,10,0.225,43
g050\a001_s001_g050_0044.T.CW.mat,0.05,10,0.225,44
g050\a001_s001_g050_0045.T.CW.mat,0.05,10,0.225,45
g050\a001_s001_g050_0046.T.CW.mat,0.05,10,0.225,46
g050\a001_s001_g050_0047.T.CW.mat,0.05,10,0.225,47
g050\a001_s001_g050_0048.T.CW.mat,0.05,10,0.225,48
g050\a001_s001_g050_0049.T.CW.mat,0.05,10,0.225,49
g050\a001_s001_g050_0050.T.CW.mat,0.05,10,0.225,50
g050\a001_s001_g050_0051.T.CW.mat,0.05,10,0.225,51
g050\a001_s001_g050_0052.T.CW.mat,0.05,10,0.225,52
g050\a001_s001_g050_0053.T.CW.mat,0.05,10,0.225,53
g050\a001_s001_g050_0054.T.CW.mat,0.05,10,0.225,54
g050\a001_s001_g050_0055.T.CW.mat,0.05,10,0.225,55
g050\a001_s001_g050_0056.T.CW.mat,0.05,10,0.225,56
g050\a001_s001_g050_0057.T.CW.mat,0.05,10,0.225,57
g050\a001_s001_g050_0058.T.CW.mat,0.05,10,0.225,58
g050\a001_s001_g050_0059.T.CW.mat,0.05,10,0.225,59
g050\a001_s001_g050_0060.T.CW.mat,0.05,10,0.225,60
g050\a001_s001_g050_0061.T.CW.mat,0.05,10,0.225,61
g050\a001_s001_g050_0062.T.CW.mat,0.05,10,0.225,62
g050\a001_s001_g050_0063.T.CW.mat,0.05,10,0.225,63
g050\a001_s001_g050_0064.T.CW.mat,0.05,10,0.225,64
g050\a001_s001_g050_0065.T.CW.mat,0.05,10,0.225,65
g050\a001_s001_g050_0066.T.CW.mat,0.05,10,0.225,66
g050\a001_s001_g050_0067.T.CW.mat,0.05,10,0.225,67
g050\a001_s001_g050_0068.T.CW.mat,0.05,10,0.225,68
g050\a001_s001_g050_0069.T.CW.mat,0.05,10,0.225,69
g050\a001_s001_g050_0070.T.CW.mat,0.05,10,0.225,70
g050\a001_s001_g050_0071.T.CW.mat,0.05,10,0.225,71
g050\a001_s001_g050_0072.T.CW.mat,0.05,10,0.225,72
g050\a001_s001_g050_0073.T.CW.mat,0.05,10,0.225,73
g050\a001_s001_g050_0074.T.CW.mat,0.05,10,0.225,74
g050\a001_s001_g050_0075.T.CW.mat,0.05,10,0.225,75
g050\a001_s001_g050_0076.T.CW.mat,0.05,10,0.225,76
g050\a001_s001_g050_0077.T.CW.mat,0.05,10,0.225,77
g050\a001_s001_g050_0078.T.CW.mat,0.05,10,0.225,78
g050\a001_s001_g050_0079.T.CW.mat,0.05,10,0.225,79
g050\a001_s001_g050_0080.T.CW.mat,0.05,10,0.225,80
g050\a001_s001_g050_0081.T.CW.mat,0.05,10,0.225,81
g050\a001_s001_g050_0082.T.CW.mat,0.05,10,0.225,82
g050\a001_s001_g050_0083.T.CW.mat,0.05,10,0.225,83
g050\a001_s001_g050_0084.T.CW.mat,0.05,10,0.225,84
g050\a001_s001_g050_0085.T.CW.mat,0.05,10,0.225,85
g050\a001_s001_g050_0086.T.CW.mat,0.05,10,0.225,86
g050\a001_s001_g050_0087.T.CW.mat,0.05,10,0.225,87
g050\a001_s001_g050_0088.T.CW.mat,0.05,10,0.225,88
g050\a001_s001_g050_0089.T.CW.mat,0.05,10,0.225,89
g050\a001_s001_g050_0090.T.CW.mat,0.05,10,0.225,90
g050\a001_s001_g050_0091.T.CW.mat,0.05,10,0.225,91
g050\a001_s001_g050_0092.T.CW.mat,0.05,10,0.225,92
g050\a001_s001_g050_0093.T.CW.mat,0.05,10,0.225,93
g050\a001_s001_g050_0094.T.CW.mat,0.05,10,0.225,94
g050\a001_s001_g050_0095.T.CW.mat,0.05,10,0.225,95
g050\a001_s001_g050_0096.T.CW.mat,0.05,10,0.225,96
g050\a001_s001_g050_0097.T.CW.mat,0.05,10,0.225,97
g050\a001_s001_g050_0098.T.CW.mat,0.05,10,0.225,98
g050\a001_s001_g050_0099.T.CW.mat,0.05,10,0.225,99
g050\a001_s001_g050_0100.T.CW.mat,0.05,10,0.225,100
g051\a001_s001_g051_0001.T.CW.mat,0.05,10,0.25,1
g051\a001_s001_g051_0002.T.CW.mat,0.05,10,0.25,2
g051\a001_s001_g051_0003.T.CW.mat,0.05,10,0.25,3
g051\a001_s001_g051_0004.T.CW.mat,0.05,10,0.25,4
g051\a001_s001_g051_0005.T.CW.mat,0.05,10,0.25,5
g051\a001_s001_g051_0006.T.CW.mat,0.05,10,0.25,6
g051\a001_s001_g051_0007.T.CW.mat,0.05,10,0.25,7
g051\a001_s001_g051_0008.T.CW.mat,0.05,10,0.25,8
g051\a001_s001_g051_0009.T.CW.mat,0.05,10,0.25,9
g051\a001_s001_g051_0010.T.CW.mat,0.05,10,0.25,10
g051\a001_s001_g051_0011.T.CW.mat,0.05,10,0.25,11
g051\a001_s001_g051_0012.T.CW.mat,0.05,10,0.25,12
g051\a001_s001_g051_0013.T.CW.mat,0.05,10,0.25,13
g051\a001_s001_g051_0014.T.CW.mat,0.05,10,0.25,14
g051\a001_s001_g051_0015.T.CW.mat,0.05,10,0.25,15
g051\a001_s001_g051_0016.T.CW.mat,0.05,10,0.25,16
g051\a001_s001_g051_0017.T.CW.mat,0.05,10,0.25,17
g051\a001_s001_g051_0018.T.CW.mat,0.05,10,0.25,18
g051\a001_s001_g051_0019.T.CW.mat,0.05,10,0.25,19
g051\a001_s001_g051_0020.T.CW.mat,0.05,10,0.25,20
g051\a001_s001_g051_0021.T.CW.mat,0.05,10,0.25,21
g051\a001_s001_g051_0022.T.CW.mat,0.05,10,0.25,22
g051\a001_s001_g051_0023.T.CW.mat,0.05,10,0.25,23
g051\a001_s001_g051_0024.T.CW.mat,0.05,10,0.25,24
g051\a001_s001_g051_0025.T.CW.mat,0.05,10,0.25,25
g051\a001_s001_g051_0026.T.CW.mat,0.05,10,0.25,26
g051\a001_s001_g051_0027.T.CW.mat,0.05,10,0.25,27
g051\a001_s001_g051_0028.T.CW.mat,0.05,10,0.25,28
g051\a001_s001_g051_0029.T.CW.mat,0.05,10,0.25,29
g051\a001_s001_g051_0030.T.CW.mat,0.05,10,0.25,30
g051\a001_s001_g051_0031.T.CW.mat,0.05,10,0.25,31
g051\a001_s001_g051_0032.T.CW.mat,0.05,10,0.25,32
g051\a001_s001_g051_0033.T.CW.mat,0.05,10,0.25,33
g051\a001_s001_g051_0034.T.CW.mat,0.05,10,0.25,34
g051\a001_s001_g051_0035.T.CW.mat,0.05,10,0.25,35
g051\a001_s001_g051_0036.T.CW.mat,0.05,10,0.25,36
g051\a001_s001_g051_0037.T.CW.mat,0.05,10,0.25,37
g051\a001_s001_g051_0038.T.CW.mat,0.05,10,0.25,38
g051\a001_s001_g051_0039.T.CW.mat,0.05,10,0.25,39
g051\a001_s001_g051_0040.T.CW.mat,0.05,10,0.25,40
g051\a001_s001_g051_0041.T.CW.mat,0.05,10,0.25,41
g051\a001_s001_g051_0042.T.CW.mat,0.05,10,0.25,42
g051\a001_s001_g051_0043.T.CW.mat,0.05,10,0.25,43
g051\a001_s001_g051_0044.T.CW.mat,0.05,10,0.25,44
g051\a001_s001_g051_0045.T.CW.mat,0.05,10,0.25,45
g051\a001_s001_g051_0046.T.CW.mat,0.05,10,0.25,46
g051\a001_s001_g051_0047.T.CW.mat,0.05,10,0.25,47
g051\a001_s001_g051_0048.T.CW.mat,0.05,10,0.25,48
g051\a001_s001_g051_0049.T.CW.mat,0.05,10,0.25,49
g051\a001_s001_g051_0050.T.CW.mat,0.05,10,0.25,50
g051\a001_s001_g051_0051.T.CW.mat,0.05,10,0.25,51
g051\a001_s001_g051_0052.T.CW.mat,0.05,10,0.25,52
g051\a001_s001_g051_0053.T.CW.mat,0.05,10,0.25,53
g051\a001_s001_g051_0054.T.CW.mat,0.05,10,0.25,54
g051\a001_s001_g051_0055.T.CW.mat,0.05,10,0.25,55
g051\a001_s001_g051_0056.T.CW.mat,0.05,10,0.25,56
g051\a001_s001_g051_0057.T.CW.mat,0.05,10,0.25,57
g051\a001_s001_g051_0058.T.CW.mat,0.05,10,0.25,58
g051\a001_s001_g051_0059.T.CW.mat,0.05,10,0.25,59
g051\a001_s001_g051_0060.T.CW.mat,0.05,10,0.25,60
g051\a001_s001_g051_0061.T.CW.mat,0.05,10,0.25,61
g051\a001_s001_g051_0062.T.CW.mat,0.05,10,0.25,62
g051\a001_s001_g051_0063.T.CW.mat,0.05,10,0.25,63
g051\a001_s001_g051_0064.T.CW.mat,0.05,10,0.25,64
g051\a001_s001_g051_0065.T.CW.mat,0.05,10,0.25,65
g051\a001_s001_g051_0066.T.CW.mat,0.05,10,0.25,66
g051\a001_s001_g051_0067.T.CW.mat,0.05,10,0.25,67
g051\a001_s001_g051_0068.T.CW.mat,0.05,10,0.25,68
g051\a001_s001_g051_0069.T.CW.mat,0.05,10,0.25,69
g051\a001_s001_g051_0070.T.CW.mat,0.05,10,0.25,70
g051\a001_s001_g051_0071.T.CW.mat,0.05,10,0.25,71
g051\a001_s001_g051_0072.T.CW.mat,0.05,10,0.25,72
g051\a001_s001_g051_0073.T.CW.mat,0.05,10,0.25,73
g051\a001_s001_g051_0074.T.CW.mat,0.05,10,0.25,74
g051\a001_s001_g051_0075.T.CW.mat,0.05,10,0.25,75
g051\a001_s001_g051_0076.T.CW.mat,0.05,10,0.25,76
g051\a001_s001_g051_0077.T.CW.mat,0.05,10,0.25,77
g051\a001_s001_g051_0078.T.CW.mat,0.05,10,0.25,78
g051\a001_s001_g051_0079.T.CW.mat,0.05,10,0.25,79
g051\a001_s001_g051_0080.T.CW.mat,0.05,10,0.25,80
g051\a001_s001_g051_0081.T.CW.mat,0.05,10,0.25,81
g051\a001_s001_g051_0082.T.CW.mat,0.05,10,0.25,82
g051\a001_s001_g051_0083.T.CW.mat,0.05,10,0.25,83
g051\a001_s001_g051_0084.T.CW.mat,0.05,10,0.25,84
g051\a001_s001_g051_0085.T.CW.mat,0.05,10,0.25,85
g051\a001_s001_g051_0086.T.CW.mat,0.05,10,0.25,86
g051\a001_s001_g051_0087.T.CW.mat,0.05,10,0.25,87
g051\a001_s001_g051_0088.T.CW.mat,0.05,10,0.25,88
g051\a001_s001_g051_0089.T.CW.mat,0.05,10,0.25,89
g051\a001_s001_g051_0090.T.CW.mat,0.05,10,0.25,90
g051\a001_s001_g051_0091.T.CW.mat,0.05,10,0.25,91
g051\a001_s001_g051_0092.T.CW.mat,0.05,10,0.25,92
g051\a001_s001_g051_0093.T.CW.mat,0.05,10,0.25,93
g051\a001_s001_g051_0094.T.CW.mat,0.05,10,0.25,94
g051\a001_s001_g051_0095.T.CW.mat,0.05,10,0.25,95
g051\a001_s001_g051_0096.T.CW.mat,0.05,10,0.25,96
g051\a001_s001_g051_0097.T.CW.mat,0.05,10,0.25,97
g051\a001_s001_g051_0098.T.CW.mat,0.05,10,0.25,98
g051\a001_s001_g051_0099.T.CW.mat,0.05,10,0.25,99
g051\a001_s001_g051_0100.T.CW.mat,0.05,10,0.25,100
g052\a001_s001_g052_0001.T.CW.mat,0.05,10,0.275,1
g052\a001_s001_g052_0002.T.CW.mat,0.05,10,0.275,2
g052\a001_s001_g052_0003.T.CW.mat,0.05,10,0.275,3
g052\a001_s001_g052_0004.T.CW.mat,0.05,10,0.275,4
g052\a001_s001_g052_0005.T.CW.mat,0.05,10,0.275,5
g052\a001_s001_g052_0006.T.CW.mat,0.05,10,0.275,6
g052\a001_s001_g052_0007.T.CW.mat,0.05,10,0.275,7
g052\a001_s001_g052_0008.T.CW.mat,0.05,10,0.275,8
g052\a001_s001_g052_0009.T.CW.mat,0.05,10,0.275,9
g052\a001_s001_g052_0010.T.CW.mat,0.05,10,0.275,10
g052\a001_s001_g052_0011.T.CW.mat,0.05,10,0.275,11
g052\a001_s001_g052_0012.T.CW.mat,0.05,10,0.275,12
g052\a001_s001_g052_0013.T.CW.mat,0.05,10,0.275,13
g052\a001_s001_g052_0014.T.CW.mat,0.05,10,0.275,14
g052\a001_s001_g052_0015.T.CW.mat,0.05,10,0.275,15
g052\a001_s001_g052_0016.T.CW.mat,0.05,10,0.275,16
g052\a001_s001_g052_0017.T.CW.mat,0.05,10,0.275,17
g052\a001_s001_g052_0018.T.CW.mat,0.05,10,0.275,18
g052\a001_s001_g052_0019.T.CW.mat,0.05,10,0.275,19
g052\a001_s001_g052_0020.T.CW.mat,0.05,10,0.275,20
g052\a001_s001_g052_0021.T.CW.mat,0.05,10,0.275,21
g052\a001_s001_g052_0022.T.CW.mat,0.05,10,0.275,22
g052\a001_s001_g052_0023.T.CW.mat,0.05,10,0.275,23
g052\a001_s001_g052_0024.T.CW.mat,0.05,10,0.275,24
g052\a001_s001_g052_0025.T.CW.mat,0.05,10,0.275,25
g052\a001_s001_g052_0026.T.CW.mat,0.05,10,0.275,26
g052\a001_s001_g052_0027.T.CW.mat,0.05,10,0.275,27
g052\a001_s001_g052_0028.T.CW.mat,0.05,10,0.275,28
g052\a001_s001_g052_0029.T.CW.mat,0.05,10,0.275,29
g052\a001_s001_g052_0030.T.CW.mat,0.05,10,0.275,30
g052\a001_s001_g052_0031.T.CW.mat,0.05,10,0.275,31
